gene,lfc,KO,annot,baseMean,log2FoldChange,lfcSE,pvalue,padj
Acropora_028112,NA,NA,NA,0.5625332006079916,0.0309851184547604,0.4340402175865358,4.4031589132607506e-7,3.5634079630447816e-5
Acropora_028248,NA,NA,NA,10.364115799568925,0.12853271286959214,0.4615841901278317,0.00174303258151927,0.04523913172500079
Acropora_028356,NA,NA,NA,26.717270071366364,0.1712064751364036,0.4765785671466169,8.29071626893939e-4,0.02665926477885691
Acropora_028370,NA,NA,NA,1.068813081155184,0.03168546902003424,0.4341826387665875,2.143207908218075e-7,3.179329201465117e-5
Acropora_028439,NA,NA,NA,0.8437998009119875,0.03145821800364011,0.43413789026375565,2.671474944827968e-7,3.179329201465117e-5
Acropora_028542,NA,NA,NA,16.686142003451952,7.598197755275456,4.141740169301413,7.163015393488494e-4,0.02430970330595375
Acropora_028567,NA,NA,NA,14.307550820351684,7.206273495886626,2.624088298727014,1.4102373752494004e-4,0.00658618968765125
Acropora_028648,NA,NA,NA,466.21542412785266,1.1383131171468033,1.7986697565072305,0.00141514551682442,0.03944147504955821
Acropora_028668,NA,NA,NA,0.6187865206687908,0.03109849855279508,0.4340648951708913,4.622669473664382e-7,3.5634079630447816e-5
Acropora_028670,NA,NA,NA,46.30667509995831,0.168906145957461,0.4723204878611623,0.00159784284348712,0.04279932746952405
Acropora_028684,NA,NA,Ribonuclease H protein,1.6375433396449213,0.05332987471207313,0.43710628780527944,1.0989627161524615e-7,3.179329201465117e-5
Acropora_028811,NA,NA,NA,1.5188396416415773,0.03198258074148125,0.4342372407137077,1.7241384836270237e-7,3.179329201465117e-5
Acropora_028867,NA,NA,NA,1.3500796814591798,0.03189601133586032,0.4342212802043776,1.514236513692953e-7,3.179329201465117e-5
Acropora_028903,NA,NA,NA,20.47453937011459,0.0251432754672439,0.433490834997959,6.473352866865648e-4,0.02252205453814195
Acropora_028937,NA,NA,NA,58.105392067008395,0.13805282780679318,0.45594249372085105,0.00145707505965654,0.04024909268138497
Acropora_028959,NA,NA,NA,1.1813197212767823,0.03165978586020249,0.4341863391890017,2.099645693417305e-7,3.179329201465117e-5
Acropora_029017,NA,NA,NA,0.9000531209727867,0.03164362789328835,0.4341643726825761,2.467728582465876e-7,3.179329201465117e-5
Acropora_029223,NA,NA,NA,13.796490666876135,0.02204811111703356,0.43321638364402126,0.00170875389822922,0.04468186738169141
Acropora_029253,NA,NA,NA,0.5625332006079916,0.0309851184547604,0.4340402175865358,4.4031589132607506e-7,3.5634079630447816e-5
Acropora_029392,NA,NA,regulation of mitotic cell cycle,19.77131311166409,0.3851850932653306,0.7054807549956855,7.839935766045246e-4,0.02578732192476481
Acropora_029411,NA,NA,NA,0.6750398407295899,0.03120885329418148,0.4340873419275827,3.4419244259485274e-7,3.186238611449494e-5
Acropora_029442,NA,NA,NA,11.106517080479628,7.550265186419007,3.489535199192475,4.5917091629138913e-4,0.01722368943826297
Acropora_029455,NA,NA,NA,1.1813197212767823,0.03165978586020249,0.4341863391890017,2.099645693417305e-7,3.179329201465117e-5
Acropora_029626,NA,NA,NA,0.7875464808511884,0.03138441247999982,0.4341231017050733,2.8927354713630385e-7,3.179329201465117e-5
Acropora_029647,NA,NA,NA,1.5750929617023768,0.03199026084585225,0.4342398809200826,1.2674454371921588e-7,3.179329201465117e-5
Acropora_029717,NA,NA,NA,25.290493200443414,0.15210375366197734,0.469988547616715,4.926369007363995e-4,0.01824305017453572
Acropora_029734,NA,NA,NA,0.9563064410335858,0.03159325930902061,0.4341637351131653,2.316532126558745e-7,3.179329201465117e-5
Acropora_029822,NA,NA,Phosducin,957.4304985618852,-0.739249706410247,0.25313033958472936,5.564556715586713e-4,0.01999768597130088
Acropora_029853,NA,NA,NA,38.90284198411287,4.706005081745371,1.9348342375502416,4.246606469020875e-6,2.9158156205833397e-4
Acropora_029857,NA,NA,NA,150.93084494478774,1.4241090750156695,0.5983391027267231,0.00151746770879884,0.04124011849233658
Acropora_029917,NA,NA,NA,39.9332428950425,0.21022167234826108,0.5001625123224266,1.8649198571199009e-4,0.00833426253388755
Acropora_030222,NA,NA,NA,0.6187865206687908,0.03109849855279508,0.4340648951708913,4.622669473664382e-7,3.5634079630447816e-5
Acropora_030223,NA,NA,NA,0.7875464808511884,0.03138441247999982,0.4341231017050733,2.8927354713630385e-7,3.179329201465117e-5
Acropora_030289,NA,NA,NA,0.6187865206687908,0.03109849855279508,0.4340648951708913,4.622669473664382e-7,3.5634079630447816e-5
Acropora_030310,NA,NA,NA,0.8031590753368244,0.04909920051916052,0.4360311257918634,2.3522611491308257e-7,3.179329201465117e-5
Acropora_030551,NA,NA,NA,0.7312931607903891,0.03130228526362812,0.434106446175266,3.143144706309553e-7,3.179329201465117e-5
Acropora_030743,NA,NA,NA,1.406333001519979,0.03186282761970797,0.434219826323187,1.431185613607001e-7,3.179329201465117e-5
Acropora_030864,NA,NA,NA,0.7312931607903891,0.03130228526362812,0.434106446175266,3.143144706309553e-7,3.179329201465117e-5
Acropora_030936,NA,NA,NA,0.7312931607903891,0.03130228526362812,0.434106446175266,3.143144706309553e-7,3.179329201465117e-5
Acropora_031414,NA,NA,NA,239.31505463644072,1.5782685315455476,0.5234235823214122,2.8978134634419006e-4,0.01192403819207194
Acropora_031484,NA,NA,NA,517.1385405422602,1.5032399096010514,1.0135359766462442,9.9311346758303e-4,0.03087436411364574
Acropora_031520,NA,NA,NA,0.6750398407295899,0.03120885329418148,0.4340873419275827,3.4419244259485274e-7,3.186238611449494e-5
Acropora_031695,NA,NA,Cephalosporin hydroxylase,1.95945066552408,0.0528104434504017,0.4369835521385442,7.863387483195992e-8,2.8112966008888293e-5
Acropora_031768,NA,NA,NA,15.075384515165265,0.14183575460829206,0.46306497456207096,0.00126855099350423,0.03643306565277536
Acropora_031820,NA,NA,NA,0.7522887582233688,0.04885832029214785,0.4361059310010921,3.5704326555985293e-9,1.7217788731742117e-6
Acropora_031861,NA,NA,NA,43.805593298166485,1.9589126303173503,1.680520085039396,3.7789573599110823e-4,0.01495428622425881
Acropora_031873,NA,NA,NA,0.7875464808511884,0.03138441247999982,0.4341231017050733,2.8927354713630385e-7,3.179329201465117e-5
Acropora_031879,NA,NA,NA,1.720934328205736,0.06778240213282564,0.4397519806731301,4.0924609671159875e-10,3.26389502361989e-7
Acropora_032168,NA,NA,NA,0.22501328024319667,0.02907595866448014,0.43366163998502166,1.3367998195040728e-6,9.864726354888418e-5
Acropora_032264,NA,NA,NA,21.840477728465213,0.02896296802591163,0.4337448182703069,2.09016234289278e-4,0.00910537948366065
Acropora_032287,NA,NA,NA,19.21909172765291,0.19228941996286408,0.4872943632766711,0.00155032027891235,0.0418586475306336
Acropora_032347,NA,NA,NA,0.7312931607903891,0.03130228526362812,0.434106446175266,3.143144706309553e-7,3.179329201465117e-5
Acropora_032401,NA,NA,NA,698.2331097319939,-5.179365872252083,0.8417950710208979,4.7156003507567036e-17,1.9556537774658206e-13
Acropora_032445,NA,NA,NA,0.7875464808511884,0.03138441247999982,0.4341231017050733,2.8927354713630385e-7,3.179329201465117e-5
Acropora_032487,NA,NA,NA,32.136402871688425,0.38712595291536783,0.6891044052101565,0.00106608510930517,0.03236653122482014
Acropora_032552,NA,NA,NA,0.5625332006079916,0.0309851184547604,0.4340402175865358,4.4031589132607506e-7,3.5634079630447816e-5
Acropora_032566,NA,NA,NA,20.29745253318294,0.1097725505802156,0.45112205259273014,7.971973730568638e-4,0.02597255341009539
Acropora_032588,NA,NA,Leucine Rich repeats (2 copies),0.5625332006079916,0.0309851184547604,0.4340402175865358,4.4031589132607506e-7,3.5634079630447816e-5
Acropora_032600,NA,NA,NA,26.15970262571101,0.13031050583329523,0.4622099666389988,1.1561728528689128e-4,0.00569463189479567
Acropora_032630,NA,NA,"transposition, RNA-mediated",1.8622669393050808,0.04714620859052283,0.435813855195986,1.7041866602635329e-10,1.594707160617331e-7
Acropora_032651,NA,NA,NA,0.9563064410335858,0.03159325930902061,0.4341637351131653,2.316532126558745e-7,3.179329201465117e-5
Acropora_032681,NA,NA,NA,1.1250664012159832,0.03173801762162863,0.4341921343616027,2.238748968139559e-7,3.179329201465117e-5
Acropora_032842,NA,NA,NA,30.246123529284656,0.16573810147152743,0.4803677691089612,8.737422668854132e-5,0.00455224111711958
Acropora_033178,NA,NA,NA,0.9563064410335858,0.03159325930902061,0.4341637351131653,2.316532126558745e-7,3.179329201465117e-5
Acropora_033290,NA,NA,NA,1.2375730413375816,0.03181722940149018,0.4342072513499445,1.9115774271401628e-7,3.179329201465117e-5
Acropora_033368,NA,NA,NA,0.5625332006079916,0.0309851184547604,0.4340402175865358,4.4031589132607506e-7,3.5634079630447816e-5
Acropora_033454,NA,NA,NA,18.28880294112317,0.2232404000928953,0.5123700336754027,2.898203727239709e-4,0.01192403819207194
Acropora_033536,NA,NA,NA,1.2375730413375816,0.03181722940149018,0.4342072513499445,1.9115774271401628e-7,3.179329201465117e-5
Acropora_033540,NA,NA,NA,35.28124277450592,0.278855246063518,0.540301452642537,7.824602921719598e-4,0.02578732192476481
Acropora_033561,NA,NA,NA,19.064419622608995,0.1256975783620715,0.4599492614853168,0.00111784380402804,0.03335195556881384
Acropora_033667,NA,NA,NA,0.8437998009119875,0.03145821800364011,0.43413789026375565,2.671474944827968e-7,3.179329201465117e-5
Acropora_033713,NA,NA,"Broad-Complex, Tramtrack and Bric a brac",0.9563064410335858,0.03159325930902061,0.4341637351131653,2.316532126558745e-7,3.179329201465117e-5
Acropora_033887,NA,NA,NA,17.63473779286995,3.6780740304930934,2.8634908477347776,1.2773197977659928e-4,0.00612887840356247
Acropora_033980,NA,NA,NA,0.6187865206687908,0.03109849855279508,0.4340648951708913,4.622669473664382e-7,3.5634079630447816e-5
Acropora_34116,NA,NA,NA,18.15772890860213,0.20197768628159585,0.4985293881326127,1.4498873321392943e-4,0.0067561491503911
Acropora_34130,NA,NA,NA,13.916112081554427,0.1997430058663332,0.5009155619154195,9.924721605118468e-5,0.00501948846838381
Acropora_34138,NA,NA,NA,158.10220672517045,-1.09395615844607,0.4483256986593373,0.00145038557089724,0.0401537986623835
Acropora_34243,NA,NA,NA,60.11414183523369,7.803897804131774,1.7783848313109407,2.5429342421021864e-9,1.2861044986397789e-6
Acropora_34274,NA,NA,NA,0.7875464808511884,0.03138441247999982,0.4341231017050733,2.8927354713630385e-7,3.179329201465117e-5
Acropora_34289,NA,NA,NA,0.7312931607903891,0.03130228526362812,0.434106446175266,3.143144706309553e-7,3.179329201465117e-5
Acropora_34342,NA,NA,NA,205.00888885541696,-1.436396659418549,0.35961518412776744,4.358457122822705e-6,2.972926542725382e-4
Acropora_34382,NA,NA,Reverse transcriptase (RNA-dependent DNA polymerase),412.37553194999185,1.6227804367712169,0.4866748988919881,1.375283360824971e-4,0.00646663849661374
Acropora_34429,NA,NA,Reverse transcriptase (RNA-dependent DNA polymerase),0.7875464808511884,0.03138441247999982,0.4341231017050733,2.8927354713630385e-7,3.179329201465117e-5
